,DATE,NAME,YIELD,EMSD,EMSN,EMXP,EVAP,DT00,DT32,DX32,DX70,DX90,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,IRRIGATION,NITRO,POT,PHOS,DROUGHT,TAVG,TMIN,TMAX,ALABAMA,ARIZONA,ARKANSAS,CALIFORNIA,COLORADO,DELAWARE,FLORIDA,GEORGIA,IDAHO,ILLINOIS,INDIANA,KANSAS,KENTUCKY,LOUISIANA,MARYLAND,MICHIGAN,MINNESOTA,MISSISSIPPI,MISSOURI,MONTANA,NEBRASKA,NEVADA,NEW JERSEY,NEW MEXICO,NEW YORK,NORTH CAROLINA,NORTH DAKOTA,OHIO,OKLAHOMA,OREGON,PENNSYLVANIA,SOUTH CAROLINA,SOUTH DAKOTA,TENNESSEE,TEXAS,UTAH,VIRGINIA,WASHINGTON,WEST VIRGINIA,WISCONSIN,WYOMING
454,1980,CALIFORNIA,69.2,67.89641434262948,40.38132295719844,71.07432950191571,2150.4125,0.0919540229885057,50.4367816091954,0.88,191.25714285714287,53.62857142857143,-0.773134328358209,-2.8580952380952382,-5.054545454545455,-7.68157894736842,-9.927586206896551,-0.6448529411764706,-2.8922222222222222,-5.328571428571428,-7.636363636363637,-10.484848484848484,0.0,0.0,0.0,0.0,0.714166667,14.789101796407186,7.470747126436782,22.12897142857143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,1980,COLORADO,31.0,0.0,0.0,0.0,0.0,16.405940594059405,201.2079207920792,25.0,141.58585858585857,30.393939393939394,-0.9227722772277228,-3.271287128712871,-6.056435643564357,-8.064,-10.184848484848484,-0.6663366336633663,-3.033663366336633,-5.603960396039604,-7.772277227722772,-10.238,0.0,14.0,0.0,2.0,0.704166667,7.716947368421053,-0.8404950495049505,16.324545454545454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,1980,DELAWARE,32.7,0.0,0.0,0.0,0.0,0.1666666666666666,102.5,15.833333333333334,169.33333333333334,42.333333333333336,-0.5666666666666668,-3.033333333333333,-4.8,-9.15,-9.883333333333333,-1.2166666666666668,-3.0500000000000003,-8.433333333333332,-10.833333333333334,-10.833333333333334,0.0,0.0,0.0,0.0,-0.695833333,12.738333333333337,6.993333333333333,18.48333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,1980,GEORGIA,30.0,0.0,0.0,0.0,0.0,0.0163934426229508,58.540983606557376,1.3559322033898304,231.728813559322,89.08474576271186,-0.7081967213114755,-2.935593220338983,-5.2025,-7.343999999999999,-9.65,-2.486885245901639,-4.8786885245901646,-7.557377049180328,-9.578333333333337,-11.395744680851063,0.0,0.0,0.0,0.0,-0.26,16.993333333333332,10.30622950819672,23.82898305084746,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,1980,IDAHO,60.1,0.0,0.0,0.0,0.0,7.602564102564102,161.28205128205127,25.303797468354432,131.48101265822783,15.367088607594935,-0.9974358974358974,-3.28974358974359,-5.524358974358974,-7.810256410256411,-10.333333333333334,-0.6294871794871795,-3.0576923076923075,-5.27051282051282,-7.6230769230769235,-10.956410256410257,0.0,80.0,38.0,21.0,0.825833333,8.112077922077923,1.0226923076923076,15.121645569620254,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,1980,INDIANA,46.9,0.0,0.0,0.0,0.0,7.708333333333333,136.13888888888889,41.28169014084507,156.4788732394366,33.70422535211268,-1.136111111111111,-2.8430555555555554,-5.073611111111111,-7.506944444444445,-10.598611111111111,-0.8083333333333333,-2.701388888888889,-5.354166666666667,-8.506944444444445,-12.372222222222222,0.0,99.0,57.0,97.0,1.7,10.473,4.586666666666667,16.39042253521127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,1980,KANSAS,32.3,0.0,0.0,0.0,0.0,6.4485981308411215,132.14953271028037,25.67619047619048,189.06666666666663,89.27619047619048,-0.8757009345794393,-3.68785046728972,-5.598130841121495,-7.696261682242991,-10.599065420560748,-1.0009345794392523,-3.244859813084112,-5.514953271028038,-8.39626168224299,-10.885981308411214,0.0,76.0,31.0,40.0,-0.8125,13.123861386138614,5.679906542056075,20.555333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,1980,KENTUCKY,30.7,0.0,0.0,0.0,0.0,2.9038461538461537,114.1923076923077,18.321428571428573,179.55357142857142,57.517857142857146,-1.0038461538461538,-2.8096153846153844,-4.840384615384616,-8.21923076923077,-12.151923076923076,-0.6076923076923078,-2.744230769230769,-5.217307692307693,-12.940384615384614,-17.334615384615383,0.0,0.0,0.0,0.0,-1.248333333,12.926862745098038,6.410192307692308,19.47214285714286,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462,1980,LOUISIANA,18.8,0.0,0.0,0.0,0.0,0.0,37.20967741935484,0.6290322580645161,259.2258064516129,109.16129032258064,-0.7754098360655738,-3.3684210526315788,-5.505,-7.542857142857143,-8.9,-2.8193548387096774,-4.862903225806452,-6.1017241379310345,-7.633333333333334,-9.833333333333334,0.0,0.0,0.0,0.0,-0.0175,19.0935,12.871129032258064,25.32225806451613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,1980,MARYLAND,36.9,0.0,0.0,0.0,0.0,0.8181818181818182,110.93939393939394,18.75,168.0,37.21875,-0.8060606060606061,-2.715151515151516,-5.051515151515152,-7.703030303030303,-10.451515151515151,-1.290909090909091,-3.866666666666666,-7.015151515151516,-8.960606060606061,-11.003030303030304,0.0,0.0,0.0,0.0,-1.053333333,12.228387096774194,6.339393939393939,18.1840625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,1980,MICHIGAN,42.9,0.0,0.0,0.0,0.0,22.38157894736842,170.76315789473685,72.51948051948052,114.11688311688312,3.4805194805194803,-1.1289473684210527,-3.0763157894736843,-5.707894736842105,-8.135526315789475,-11.29342105263158,-0.8,-3.1894736842105265,-5.45,-8.375,-11.411842105263156,0.0,98.0,60.0,100.0,0.596666667,6.454444444444444,0.8246052631578947,11.95922077922078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,1980,MINNESOTA,28.4,0.0,0.0,0.0,0.0,48.793103448275865,182.24137931034485,86.25263157894737,134.97894736842105,16.4,-1.0436781609195402,-3.549425287356322,-5.688505747126436,-7.539080459770115,-9.939080459770116,-1.018390804597701,-3.286206896551724,-5.4045977011494255,-7.69080459770115,-11.033333333333331,0.0,93.0,21.0,79.0,-1.154166667,5.781395348837209,-0.7293103448275862,12.32042105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,1980,MISSISSIPPI,24.8,0.0,0.0,0.0,0.0,0.0,56.45588235294117,2.803030303030303,235.2121212121212,99.62121212121212,-0.9,-2.913636363636364,-5.310169491525424,-7.121621621621622,-9.37142857142857,-2.297058823529412,-5.944117647058824,-8.397058823529411,-9.3390625,-10.35,0.0,0.0,0.0,0.0,1.12,17.46492307692308,10.944558823529412,23.98409090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1980,MISSOURI,40.5,0.0,0.0,0.0,0.0,5.065217391304348,121.2608695652174,26.977777777777774,183.22222222222223,78.74444444444444,-1.2032608695652174,-3.1869565217391305,-5.185869565217391,-7.622826086956521,-10.69891304347826,-1.0054347826086956,-2.9184782608695654,-6.275,-8.02608695652174,-10.853260869565217,0.0,95.0,62.0,82.0,-2.3225,12.932584269662922,6.084347826086956,19.823555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,1980,MONTANA,20.7,0.0,0.0,0.0,0.0,28.606299212598422,176.22834645669292,43.24031007751938,132.36434108527132,14.844961240310075,-0.8653543307086614,-3.45748031496063,-5.9086614173228345,-8.214173228346457,-10.59527559055118,-0.7188976377952756,-3.107874015748032,-5.255905511811024,-7.777165354330709,-10.579527559055116,0.0,45.0,21.0,42.0,-3.04,6.706,-0.7823622047244094,14.221782945736434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
469,1980,NEBRASKA,36.1,0.0,0.0,0.0,0.0,15.655172413793103,160.35632183908046,39.65116279069768,168.95348837209303,58.127906976744185,-1.085057471264368,-3.317241379310345,-5.9494252873563225,-7.827586206896552,-9.991954022988503,-1.7160919540229886,-3.627586206896552,-5.414942528735632,-7.81264367816092,-10.367816091954024,0.0,57.0,28.0,22.0,-0.1625,10.195679012345678,2.66,17.686976744186044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,1980,NEVADA,56.3,81.2,96.66666666666669,26.63389830508475,2769.1,1.45,148.975,4.560975609756097,161.609756097561,48.8780487804878,-0.9605263157894736,-3.256756756756757,-5.554054054054054,-7.519444444444444,-9.631428571428572,-0.7102564102564103,-3.1027027027027025,-5.602702702702703,-7.544444444444445,-10.093939393939394,0.0,0.0,0.0,0.0,2.231666667,10.942702702702702,2.63525,19.4519512195122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,1980,NEW JERSEY,35.6,0.0,0.0,0.0,0.0,3.206896551724138,125.55172413793105,25.13793103448276,152.44827586206895,28.310344827586206,-0.8206896551724138,-3.189655172413793,-4.951724137931034,-7.30344827586207,-10.137931034482758,-0.8620689655172413,-2.996551724137931,-5.355172413793104,-8.082758620689656,-10.341379310344829,0.0,0.0,0.0,0.0,-1.070833333,10.949285714285711,4.966206896551724,16.950689655172415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,1980,NEW MEXICO,16.2,0.0,0.0,0.0,0.0,1.4942528735632183,152.50574712643677,5.9010989010989015,185.27472527472528,59.57142857142857,-1.4195402298850577,-3.827586206896552,-5.952873563218391,-8.09080459770115,-10.46341463414634,-1.0298850574712644,-3.288505747126437,-5.705747126436782,-7.964367816091953,-10.335714285714284,0.0,0.0,0.0,0.0,0.155,12.175802469135805,3.328850574712644,20.933516483516485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,1980,NEW YORK,37.5,0.0,0.0,0.0,0.0,16.9375,154.975,60.333333333333336,123.85185185185183,7.777777777777778,-1.0637500000000002,-3.54125,-5.5275,-7.565,-10.315,-0.7825,-3.5675,-6.001250000000001,-9.62625,-12.1825,0.0,0.0,0.0,0.0,-0.74,7.749090909090908,2.037375,13.370493827160496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,1980,NORTH DAKOTA,15.3,0.0,0.0,0.0,0.0,51.61643835616438,187.6164383561644,84.36986301369863,134.2054794520548,23.26027397260274,-0.9424657534246575,-3.7383561643835614,-5.701369863013698,-7.964383561643835,-10.08082191780822,-1.4328767123287671,-3.4013698630136986,-5.383561643835616,-7.486301369863014,-10.093150684931508,0.0,49.0,15.0,40.0,-1.3025,5.294411764705882,-1.6761643835616438,12.245616438356164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,1980,OHIO,48.0,0.0,0.0,0.0,0.0,6.144578313253012,139.85542168674698,44.14772727272727,149.70454545454547,15.136363636363637,-1.1072289156626507,-2.8903614457831326,-5.030120481927711,-7.350602409638554,-10.387951807228916,-0.572289156626506,-3.23855421686747,-5.393975903614458,-8.340963855421686,-11.879518072289155,0.0,99.0,58.0,99.0,3.296666667,9.708354430379748,3.8643373493975903,15.60125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,1980,OKLAHOMA,26.0,0.0,0.0,0.0,0.0,0.2424242424242424,91.86363636363636,10.070422535211268,221.66197183098592,106.50704225352112,-1.5454545454545454,-3.8060606060606057,-5.683333333333334,-8.021212121212121,-9.904545454545456,-1.1151515151515152,-3.081818181818182,-6.281818181818182,-9.327272727272728,-12.075757575757576,0.0,89.0,14.0,56.0,-1.39,16.2159375,8.908939393939393,23.61788732394366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
477,1980,OREGON,55.0,175.47712418300654,122.61392405063292,51.48734939759036,1039.3,1.975609756097561,104.84552845528457,9.140495867768594,121.34710743801652,13.727272727272728,-0.7967213114754098,-3.3398305084745763,-5.355555555555556,-8.244,-10.44923076923077,-0.6357723577235772,-3.317073170731707,-6.23688524590164,-8.813333333333333,-10.967226890756304,0.0,90.0,42.0,18.0,0.131666667,9.995338983050848,3.418943089430894,16.566611570247932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
478,1980,PENNSYLVANIA,35.6,0.0,0.0,0.0,0.0,7.1923076923076925,146.03846153846155,44.49382716049383,141.11111111111111,15.790123456790123,-0.9705128205128204,-3.092307692307692,-5.4423076923076925,-7.656410256410257,-9.982051282051282,-0.8358974358974359,-3.275641025641025,-6.0948717948717945,-7.901282051282052,-10.601282051282052,0.0,0.0,0.0,0.0,-0.468333333,9.064054054054054,3.125769230769231,15.098641975308642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
479,1980,SOUTH CAROLINA,33.7,76.14893617021276,72.84482758620689,75.24324324324324,1471.2,0.0666666666666666,61.28888888888889,1.7333333333333334,221.77777777777777,88.42222222222222,-1.0466666666666666,-3.006666666666667,-5.471428571428572,-7.263636363636365,-9.835714285714284,-1.4066666666666665,-5.133333333333334,-8.137777777777778,-11.14090909090909,-12.569047619047618,0.0,0.0,0.0,0.0,-0.37,16.785476190476192,10.120444444444445,23.483555555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
480,1980,SOUTH DAKOTA,15.6,0.0,0.0,0.0,0.0,27.813333333333333,170.82666666666665,50.922077922077925,153.92207792207793,45.75324675324676,-1.016,-3.5880000000000005,-5.866666666666666,-7.612,-10.154666666666667,-2.550666666666667,-4.769333333333333,-6.050666666666666,-7.501333333333334,-9.922666666666668,0.0,25.0,10.0,21.0,-2.743333333,8.372777777777777,0.8772000000000001,15.883636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
481,1980,TENNESSEE,31.0,0.0,0.0,0.0,0.0,0.5964912280701754,99.3859649122807,10.627118644067796,192.08474576271183,72.33898305084746,-0.8947368421052632,-2.8684210526315788,-5.163157894736842,-8.57719298245614,-10.685964912280705,-0.636842105263158,-2.870175438596492,-6.936842105263159,-12.435087719298249,-14.396491228070175,0.0,0.0,0.0,0.0,0.334166667,14.15245283018868,7.400526315789474,20.88847457627119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
482,1980,TEXAS,19.1,17.133333333333333,31.785145888594165,84.57489451476793,2020.82,0.0,54.89908256880734,3.163716814159292,261.73893805309734,118.86283185840708,-1.257746478873239,-3.309424083769634,-5.67515923566879,-7.737288135593221,-9.970769230769232,-1.505045871559633,-3.810280373831776,-6.746411483253588,-9.26120218579235,-11.03857142857143,0.0,48.0,13.0,30.0,-1.2575,18.69862559241706,11.430229357798163,25.93300884955752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
483,1980,UTAH,30.6,0.0,0.0,0.0,0.0,4.638655462184874,166.52941176470588,14.846153846153848,148.6239316239316,38.1025641025641,-1.0596638655462185,-3.7025210084033615,-5.821848739495798,-7.805932203389831,-9.925454545454546,-0.8142857142857143,-3.080672268907563,-5.3537815126050425,-7.5,-9.948648648648648,0.0,0.0,0.0,0.0,2.8175,9.537256637168142,1.6085714285714283,17.453589743589742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
484,1980,VIRGINIA,33.4,0.0,0.0,0.0,0.0,1.0196078431372548,108.68627450980392,13.39622641509434,178.75471698113208,42.86792452830189,-0.8980392156862745,-2.647058823529412,-5.372549019607843,-8.235294117647058,-10.9078431372549,-1.0862745098039217,-3.3058823529411763,-6.341176470588235,-9.735294117647058,-11.64901960784314,0.0,0.0,0.0,0.0,-1.1975,12.95938775510204,6.542352941176471,19.309245283018868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
485,1980,WISCONSIN,36.7,0.0,0.0,0.0,0.0,33.980582524271846,172.09708737864077,77.37,124.51,8.33,-1.0533980582524272,-3.3902912621359222,-5.3,-7.666990291262136,-10.73883495145631,-0.9922330097087378,-3.1601941747572817,-5.595145631067961,-7.808737864077671,-10.728155339805824,0.0,0.0,0.0,0.0,1.023333333,6.490515463917526,0.6558252427184466,12.3682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
486,1980,WYOMING,24.5,0.0,0.0,0.0,0.0,24.8,197.0,39.85135135135136,128.5,20.56756756756757,-1.3373333333333333,-3.7266666666666666,-5.5840000000000005,-8.013333333333334,-10.537333333333333,-0.6946666666666667,-3.013333333333333,-5.36,-7.862666666666668,-10.604,0.0,0.0,0.0,0.0,-0.16,6.4336231884057975,-1.616,14.592297297297296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
487,1979,ALABAMA,17.1,0.0,0.0,0.0,0.0,0.0,65.53061224489795,3.0,235.1875,46.5,-1.0959183673469388,-3.910204081632653,-6.0,-7.78421052631579,-9.33,-1.3571428571428572,-3.579591836734694,-5.83469387755102,-8.393877551020408,-10.168085106382978,0.0,0.0,0.0,0.0,2.295,16.33888888888889,9.87591836734694,22.785416666666663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,1979,ARIZONA,70.7,100.51612903225806,63.86842105263158,37.83503649635036,2529.75,1.638095238095238,87.53333333333333,3.1619047619047618,233.41904761904763,110.4,-0.9443298969072164,-3.3223529411764705,-5.795833333333333,-7.801785714285715,-10.390697674418606,-0.7323809523809525,-2.8565656565656568,-5.419512195121951,-7.792537313432836,-10.16551724137931,0.0,0.0,0.0,0.0,5.378333333,16.070196078431373,7.34647619047619,24.93819047619048,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,1979,ARKANSAS,28.0,0.0,0.0,0.0,0.0,2.0,89.13559322033899,13.6,211.9,49.61666666666667,-0.6491525423728814,-2.784745762711865,-5.684745762711864,-8.347457627118644,-10.37719298245614,-0.7372881355932204,-2.986440677966101,-5.464406779661017,-7.86271186440678,-10.842372881355931,0.0,0.0,0.0,0.0,1.960833333,14.62896551724138,8.312372881355932,20.984,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,1979,CALIFORNIA,67.2,109.5677966101695,71.8171206225681,61.355639097744366,2308.542857142857,0.8306878306878307,56.03174603174603,1.8633879781420768,192.5792349726776,61.78688524590164,-0.950967741935484,-2.928828828828829,-5.447619047619048,-7.593877551020409,-9.975,-0.7374301675977654,-2.8285714285714287,-5.323809523809524,-7.8914285714285715,-10.554545454545456,0.0,0.0,0.0,0.0,0.453333333,14.764748603351954,7.42111111111111,22.10989071038252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,1979,COLORADO,21.5,0.0,0.0,0.0,0.0,34.87912087912088,204.2967032967033,46.391304347826086,139.05434782608697,25.72826086956522,-0.9615384615384616,-3.475824175824176,-6.396703296703297,-8.713186813186812,-10.983516483516484,-1.0197802197802197,-2.9945054945054945,-5.48021978021978,-7.898901098901098,-10.210989010989012,0.0,10.0,0.0,2.0,2.608333333,6.412727272727273,-2.243956043956044,15.080978260869566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,1979,DELAWARE,32.0,0.0,0.0,0.0,0.0,4.714285714285714,92.42857142857144,20.857142857142858,169.28571428571428,9.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5275,12.52,7.065714285714286,17.97714285714286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,1979,GEORGIA,29.2,0.0,0.0,0.0,0.0,0.0,56.983050847457626,1.3770491803278688,241.5245901639344,49.114754098360656,-1.5508474576271187,-4.046551724137931,-5.855357142857143,-7.616666666666666,-9.842857142857143,-0.8135593220338984,-3.394915254237288,-5.964406779661017,-7.398305084745763,-9.582978723404256,0.0,0.0,0.0,0.0,1.564166667,16.780701754385966,10.312203389830508,23.25754098360656,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,1979,IDAHO,48.4,0.0,0.0,0.0,0.0,20.865853658536587,177.09756097560975,44.89024390243903,143.47560975609755,26.79268292682927,-0.7841463414634146,-3.1341463414634148,-5.29390243902439,-7.5475609756097555,-10.001219512195124,-0.7402439024390244,-2.747560975609756,-5.242682926829268,-7.728048780487805,-10.69390243902439,0.0,84.0,32.0,22.0,-1.976666667,7.387435897435898,-0.295,14.981219512195125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,1979,INDIANA,44.4,0.0,0.0,0.0,0.0,20.123076923076923,129.84615384615384,46.921875,157.015625,8.078125,-0.7815384615384615,-3.086153846153846,-5.026153846153846,-7.656923076923077,-11.367692307692309,-0.7538461538461538,-3.143076923076923,-5.383076923076922,-7.649230769230769,-10.144615384615385,0.0,97.0,64.0,90.0,2.511666667,9.809193548387096,4.008615384615385,15.62546875,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,1979,KANSAS,33.9,0.0,0.0,0.0,0.0,18.89622641509434,135.5,35.49523809523809,185.7809523809524,58.285714285714285,-0.8160377358490566,-3.144339622641509,-5.512264150943396,-7.509433962264151,-9.71320754716981,-1.2754716981132077,-3.431132075471698,-5.188679245283019,-7.834905660377358,-11.519811320754716,0.0,70.0,25.0,38.0,1.315833333,11.537766990291264,4.334622641509434,18.732666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,1979,KENTUCKY,29.0,0.0,0.0,0.0,0.0,5.122448979591836,105.44897959183672,24.54,181.18,13.56,-1.4775510204081634,-2.646938775510204,-5.038775510204082,-8.444897959183674,-10.316326530612244,-0.8510204081632654,-3.4285714285714284,-5.636734693877551,-7.783673469387756,-11.597959183673469,0.0,0.0,0.0,0.0,4.495,12.374255319148936,6.32938775510204,18.4488,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,1979,LOUISIANA,19.2,0.0,0.0,0.0,0.0,0.0,44.704918032786885,1.2903225806451613,253.58064516129036,71.11290322580645,-0.8366666666666667,-3.57,-5.617543859649123,-7.289189189189189,-9.7125,-0.7918032786885245,-3.037704918032787,-5.532786885245901,-7.441071428571428,-9.393939393939394,0.0,0.0,0.0,0.0,2.465833333,18.156,12.211803278688524,24.13467741935484,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,1979,MARYLAND,34.0,0.0,0.0,0.0,0.0,4.666666666666667,102.4102564102564,23.486486486486488,166.21621621621622,8.594594594594595,-0.4358974358974359,-3.1205128205128205,-5.230769230769231,-7.272413793103448,-9.476923076923075,-0.7641025641025642,-3.0230769230769234,-5.838461538461538,-8.96923076923077,-12.42051282051282,0.0,0.0,0.0,0.0,2.726666667,11.958333333333334,6.291025641025641,17.593513513513514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,1979,MICHIGAN,42.1,0.0,0.0,0.0,0.0,27.935064935064936,165.4805194805195,70.15189873417721,114.16455696202532,1.6835443037974684,-0.7597402597402597,-3.3987012987012983,-5.837662337662338,-8.096103896103896,-11.503896103896103,-0.8675324675324675,-2.849350649350649,-5.593506493506493,-8.193506493506494,-10.675324675324676,0.0,94.0,63.0,91.0,1.045833333,6.194861111111111,0.5342857142857143,11.908227848101266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
